Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,361569,-,-,-,36.06,-114.93,0,628,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,GHI
2023,3,3,5,0,0
2023,3,3,5,15,0
2023,3,3,5,30,0
2023,3,3,5,45,0
2023,3,3,6,0,0
2023,3,3,6,15,0
2023,3,3,6,30,0
2023,3,3,6,45,0
2023,3,3,7,0,0
2023,3,3,7,15,0
2023,3,3,7,30,0
2023,3,3,7,45,0
2023,3,3,8,0,0
2023,3,3,8,15,0
2023,3,3,8,30,0
2023,3,3,8,45,0
2023,3,3,9,0,0
2023,3,3,9,15,0
2023,3,3,9,30,0
2023,3,3,9,45,0
2023,3,3,10,0,0
2023,3,3,10,15,0
2023,3,3,10,30,0
2023,3,3,10,45,0
2023,3,3,11,0,0
2023,3,3,11,15,0
2023,3,3,11,30,0
2023,3,3,11,45,0
2023,3,3,12,0,0
2023,3,3,12,15,0
2023,3,3,12,30,0
2023,3,3,12,45,0
2023,3,3,13,0,0
2023,3,3,13,15,0
2023,3,3,13,30,0
2023,3,3,13,45,0
2023,3,3,14,0,0
2023,3,3,14,15,13
2023,3,3,14,30,44
2023,3,3,14,45,88
2023,3,3,15,0,138
2023,3,3,15,15,191
2023,3,3,15,30,245
2023,3,3,15,45,300
2023,3,3,16,0,356
2023,3,3,16,15,409
2023,3,3,16,30,459
2023,3,3,16,45,508
2023,3,3,17,0,553
2023,3,3,17,15,597
2023,3,3,17,30,637
2023,3,3,17,45,666
2023,3,3,18,0,699
2023,3,3,18,15,728
2023,3,3,18,30,754
2023,3,3,18,45,776
2023,3,3,19,0,793
2023,3,3,19,15,806
2023,3,3,19,30,814
2023,3,3,19,45,821
2023,3,3,20,0,820
2023,3,3,20,15,816
2023,3,3,20,30,807
2023,3,3,20,45,793
2023,3,3,21,0,775
2023,3,3,21,15,753
2023,3,3,21,30,728
2023,3,3,21,45,699
2023,3,3,22,0,665
2023,3,3,22,15,628
2023,3,3,22,30,588
2023,3,3,22,45,542
2023,3,3,23,0,496
2023,3,3,23,15,447
2023,3,3,23,30,397
2023,3,3,23,45,345
2023,3,4,0,0,292
2023,3,4,0,15,238
2023,3,4,0,30,184
2023,3,4,0,45,132
2023,3,4,1,0,83
2023,3,4,1,15,41
2023,3,4,1,30,0
2023,3,4,1,45,0
2023,3,4,2,0,0
2023,3,4,2,15,0
2023,3,4,2,30,0
2023,3,4,2,45,0
2023,3,4,3,0,0
2023,3,4,3,15,0
2023,3,4,3,30,0
2023,3,4,3,45,0
2023,3,4,4,0,0
2023,3,4,4,15,0
2023,3,4,4,30,0
2023,3,4,4,45,0
2023,3,4,5,0,0
2023,3,4,5,15,0
2023,3,4,5,30,0
2023,3,4,5,45,0
2023,3,4,6,0,0
2023,3,4,6,15,0
2023,3,4,6,30,0
2023,3,4,6,45,0
2023,3,4,7,0,0
2023,3,4,7,15,0
2023,3,4,7,30,0
2023,3,4,7,45,0
2023,3,4,8,0,0
2023,3,4,8,15,0
2023,3,4,8,30,0
2023,3,4,8,45,0
2023,3,4,9,0,0
2023,3,4,9,15,0
2023,3,4,9,30,0
2023,3,4,9,45,0
2023,3,4,10,0,0
2023,3,4,10,15,0
2023,3,4,10,30,0
2023,3,4,10,45,0
2023,3,4,11,0,0
2023,3,4,11,15,0
2023,3,4,11,30,0
2023,3,4,11,45,0
2023,3,4,12,0,0
2023,3,4,12,15,0
2023,3,4,12,30,0
2023,3,4,12,45,0
2023,3,4,13,0,0
2023,3,4,13,15,0
2023,3,4,13,30,0
2023,3,4,13,45,0
2023,3,4,14,0,0
2023,3,4,14,15,15
2023,3,4,14,30,46
2023,3,4,14,45,71
2023,3,4,15,0,140
2023,3,4,15,15,192
2023,3,4,15,30,245
2023,3,4,15,45,298
2023,3,4,16,0,343
2023,3,4,16,15,385
2023,3,4,16,30,439
2023,3,4,16,45,468
2023,3,4,17,0,394
2023,3,4,17,15,464
2023,3,4,17,30,420
2023,3,4,17,45,574
2023,3,4,18,0,647
2023,3,4,18,15,719
2023,3,4,18,30,602
2023,3,4,18,45,697
2023,3,4,19,0,735
2023,3,4,19,15,699
2023,3,4,19,30,713
2023,3,4,19,45,700
2023,3,4,20,0,643
2023,3,4,20,15,717
2023,3,4,20,30,797
2023,3,4,20,45,611
2023,3,4,21,0,317
2023,3,4,21,15,388
2023,3,4,21,30,478
2023,3,4,21,45,648
2023,3,4,22,0,664
2023,3,4,22,15,627
2023,3,4,22,30,587
2023,3,4,22,45,542
2023,3,4,23,0,500
2023,3,4,23,15,451
2023,3,4,23,30,400
2023,3,4,23,45,345
2023,3,5,0,0,292
2023,3,5,0,15,238
2023,3,5,0,30,184
2023,3,5,0,45,131
2023,3,5,1,0,82
2023,3,5,1,15,40
2023,3,5,1,30,0
2023,3,5,1,45,0
2023,3,5,2,0,0
2023,3,5,2,15,0
2023,3,5,2,30,0
2023,3,5,2,45,0
2023,3,5,3,0,0
2023,3,5,3,15,0
2023,3,5,3,30,0
2023,3,5,3,45,0
2023,3,5,4,0,0
2023,3,5,4,15,0
2023,3,5,4,30,0
2023,3,5,4,45,0
2023,3,5,5,0,0
2023,3,5,5,15,0
2023,3,5,5,30,0
2023,3,5,5,45,0
2023,3,5,6,0,0
2023,3,5,6,15,0
2023,3,5,6,30,0
2023,3,5,6,45,0
2023,3,5,7,0,0
2023,3,5,7,15,0
2023,3,5,7,30,0
2023,3,5,7,45,0
2023,3,5,8,0,0
2023,3,5,8,15,0
2023,3,5,8,30,0
2023,3,5,8,45,0
2023,3,5,9,0,0
2023,3,5,9,15,0
2023,3,5,9,30,0
2023,3,5,9,45,0
2023,3,5,10,0,0
2023,3,5,10,15,0
2023,3,5,10,30,0
2023,3,5,10,45,0
2023,3,5,11,0,0
2023,3,5,11,15,0
2023,3,5,11,30,0
2023,3,5,11,45,0
2023,3,5,12,0,0
2023,3,5,12,15,0
2023,3,5,12,30,0
2023,3,5,12,45,0
2023,3,5,13,0,0
2023,3,5,13,15,0
2023,3,5,13,30,0
2023,3,5,13,45,0
2023,3,5,14,0,0
2023,3,5,14,15,19
2023,3,5,14,30,31
2023,3,5,14,45,60
2023,3,5,15,0,151
2023,3,5,15,15,205
2023,3,5,15,30,260
2023,3,5,15,45,314
2023,3,5,16,0,256
2023,3,5,16,15,347
2023,3,5,16,30,399
2023,3,5,16,45,456
2023,3,5,17,0,553
2023,3,5,17,15,584
2023,3,5,17,30,602
2023,3,5,17,45,646
2023,3,5,18,0,697
2023,3,5,18,15,708
2023,3,5,18,30,621
2023,3,5,18,45,615
2023,3,5,19,0,683
2023,3,5,19,15,675
2023,3,5,19,30,639
2023,3,5,19,45,638
2023,3,5,20,0,635
2023,3,5,20,15,670
2023,3,5,20,30,422
2023,3,5,20,45,527
2023,3,5,21,0,522
2023,3,5,21,15,585
2023,3,5,21,30,393
2023,3,5,21,45,586
2023,3,5,22,0,535
2023,3,5,22,15,508
2023,3,5,22,30,450
2023,3,5,22,45,394
2023,3,5,23,0,348
2023,3,5,23,15,351
2023,3,5,23,30,316
2023,3,5,23,45,261
2023,3,6,0,0,115
2023,3,6,0,15,170
2023,3,6,0,30,90
2023,3,6,0,45,118
2023,3,6,1,0,62
2023,3,6,1,15,29
2023,3,6,1,30,6
2023,3,6,1,45,0
2023,3,6,2,0,0
2023,3,6,2,15,0
2023,3,6,2,30,0
2023,3,6,2,45,0
2023,3,6,3,0,0
2023,3,6,3,15,0
2023,3,6,3,30,0
2023,3,6,3,45,0
2023,3,6,4,0,0
2023,3,6,4,15,0
2023,3,6,4,30,0
2023,3,6,4,45,0
2023,3,6,5,0,0
2023,3,6,5,15,0
2023,3,6,5,30,0
2023,3,6,5,45,0
2023,3,6,6,0,0
2023,3,6,6,15,0
2023,3,6,6,30,0
2023,3,6,6,45,0
2023,3,6,7,0,0
2023,3,6,7,15,0
2023,3,6,7,30,0
2023,3,6,7,45,0
2023,3,6,8,0,0
2023,3,6,8,15,0
2023,3,6,8,30,0
2023,3,6,8,45,0
2023,3,6,9,0,0
2023,3,6,9,15,0
2023,3,6,9,30,0
2023,3,6,9,45,0
2023,3,6,10,0,0
2023,3,6,10,15,0
2023,3,6,10,30,0
2023,3,6,10,45,0
2023,3,6,11,0,0
2023,3,6,11,15,0
2023,3,6,11,30,0
2023,3,6,11,45,0
2023,3,6,12,0,0
2023,3,6,12,15,0
2023,3,6,12,30,0
2023,3,6,12,45,0
2023,3,6,13,0,0
2023,3,6,13,15,0
2023,3,6,13,30,0
2023,3,6,13,45,0
2023,3,6,14,0,0
2023,3,6,14,15,13
2023,3,6,14,30,60
2023,3,6,14,45,74
2023,3,6,15,0,101
2023,3,6,15,15,151
2023,3,6,15,30,271
2023,3,6,15,45,325
2023,3,6,16,0,278
2023,3,6,16,15,432
2023,3,6,16,30,483
2023,3,6,16,45,532
2023,3,6,17,0,578
2023,3,6,17,15,621
2023,3,6,17,30,661
2023,3,6,17,45,694
2023,3,6,18,0,727
2023,3,6,18,15,751
2023,3,6,18,30,776
2023,3,6,18,45,798
2023,3,6,19,0,815
2023,3,6,19,15,763
2023,3,6,19,30,684
2023,3,6,19,45,538
2023,3,6,20,0,616
2023,3,6,20,15,748
2023,3,6,20,30,597
2023,3,6,20,45,561
2023,3,6,21,0,555
2023,3,6,21,15,565
2023,3,6,21,30,551
2023,3,6,21,45,511
2023,3,6,22,0,425
2023,3,6,22,15,456
2023,3,6,22,30,382
2023,3,6,22,45,415
2023,3,6,23,0,363
2023,3,6,23,15,335
2023,3,6,23,30,317
2023,3,6,23,45,273
2023,3,7,0,0,276
2023,3,7,0,15,257
2023,3,7,0,30,172
2023,3,7,0,45,112
2023,3,7,1,0,79
2023,3,7,1,15,37
2023,3,7,1,30,9
2023,3,7,1,45,0
2023,3,7,2,0,0
2023,3,7,2,15,0
2023,3,7,2,30,0
2023,3,7,2,45,0
2023,3,7,3,0,0
2023,3,7,3,15,0
2023,3,7,3,30,0
2023,3,7,3,45,0
2023,3,7,4,0,0
2023,3,7,4,15,0
2023,3,7,4,30,0
2023,3,7,4,45,0
2023,3,7,5,0,0
2023,3,7,5,15,0
2023,3,7,5,30,0
2023,3,7,5,45,0
2023,3,7,6,0,0
2023,3,7,6,15,0
2023,3,7,6,30,0
2023,3,7,6,45,0
2023,3,7,7,0,0
2023,3,7,7,15,0
2023,3,7,7,30,0
2023,3,7,7,45,0
2023,3,7,8,0,0
2023,3,7,8,15,0
2023,3,7,8,30,0
2023,3,7,8,45,0
2023,3,7,9,0,0
2023,3,7,9,15,0
2023,3,7,9,30,0
2023,3,7,9,45,0
2023,3,7,10,0,0
2023,3,7,10,15,0
2023,3,7,10,30,0
2023,3,7,10,45,0
2023,3,7,11,0,0
2023,3,7,11,15,0
2023,3,7,11,30,0
2023,3,7,11,45,0
2023,3,7,12,0,0
2023,3,7,12,15,0
2023,3,7,12,30,0
2023,3,7,12,45,0
2023,3,7,13,0,0
2023,3,7,13,15,0
2023,3,7,13,30,0
2023,3,7,13,45,0
2023,3,7,14,0,0
2023,3,7,14,15,25
2023,3,7,14,30,42
2023,3,7,14,45,78
2023,3,7,15,0,151
2023,3,7,15,15,220
2023,3,7,15,30,275
2023,3,7,15,45,330
2023,3,7,16,0,385
2023,3,7,16,15,437
2023,3,7,16,30,478
2023,3,7,16,45,537
2023,3,7,17,0,582
2023,3,7,17,15,625
2023,3,7,17,30,665
2023,3,7,17,45,702
2023,3,7,18,0,735
2023,3,7,18,15,764
2023,3,7,18,30,789
2023,3,7,18,45,810
2023,3,7,19,0,827
2023,3,7,19,15,839
2023,3,7,19,30,848
2023,3,7,19,45,851
2023,3,7,20,0,851
2023,3,7,20,15,846
2023,3,7,20,30,837
2023,3,7,20,45,820
2023,3,7,21,0,802
2023,3,7,21,15,780
2023,3,7,21,30,754
2023,3,7,21,45,725
2023,3,7,22,0,691
2023,3,7,22,15,654
2023,3,7,22,30,613
2023,3,7,22,45,569
2023,3,7,23,0,523
2023,3,7,23,15,474
2023,3,7,23,30,423
2023,3,7,23,45,370
2023,3,8,0,0,316
2023,3,8,0,15,260
2023,3,8,0,30,205
2023,3,8,0,45,152
2023,3,8,1,0,100
2023,3,8,1,15,53
2023,3,8,1,30,10
2023,3,8,1,45,0
2023,3,8,2,0,0
2023,3,8,2,15,0
2023,3,8,2,30,0
2023,3,8,2,45,0
2023,3,8,3,0,0
2023,3,8,3,15,0
2023,3,8,3,30,0
2023,3,8,3,45,0
2023,3,8,4,0,0
2023,3,8,4,15,0
2023,3,8,4,30,0
2023,3,8,4,45,0
2023,3,8,5,0,0
2023,3,8,5,15,0
2023,3,8,5,30,0
2023,3,8,5,45,0
2023,3,8,6,0,0
2023,3,8,6,15,0
2023,3,8,6,30,0
2023,3,8,6,45,0
2023,3,8,7,0,0
2023,3,8,7,15,0
2023,3,8,7,30,0
2023,3,8,7,45,0
2023,3,8,8,0,0
2023,3,8,8,15,0
2023,3,8,8,30,0
2023,3,8,8,45,0
2023,3,8,9,0,0
2023,3,8,9,15,0
2023,3,8,9,30,0
2023,3,8,9,45,0
2023,3,8,10,0,0
2023,3,8,10,15,0
2023,3,8,10,30,0
2023,3,8,10,45,0
2023,3,8,11,0,0
2023,3,8,11,15,0
2023,3,8,11,30,0
2023,3,8,11,45,0
2023,3,8,12,0,0
2023,3,8,12,15,0
2023,3,8,12,30,0
2023,3,8,12,45,0
2023,3,8,13,0,0
2023,3,8,13,15,0
2023,3,8,13,30,0
2023,3,8,13,45,0
2023,3,8,14,0,0
2023,3,8,14,15,15
2023,3,8,14,30,37
2023,3,8,14,45,84
2023,3,8,15,0,129
2023,3,8,15,15,175
2023,3,8,15,30,211
2023,3,8,15,45,237
2023,3,8,16,0,280
2023,3,8,16,15,314
2023,3,8,16,30,284
2023,3,8,16,45,324
2023,3,8,17,0,366
2023,3,8,17,15,361
2023,3,8,17,30,355
2023,3,8,17,45,422
2023,3,8,18,0,434
2023,3,8,18,15,578
2023,3,8,18,30,551
2023,3,8,18,45,579
2023,3,8,19,0,535
2023,3,8,19,15,403
2023,3,8,19,30,491
2023,3,8,19,45,615
2023,3,8,20,0,608
2023,3,8,20,15,635
2023,3,8,20,30,585
2023,3,8,20,45,578
2023,3,8,21,0,613
2023,3,8,21,15,365
2023,3,8,21,30,482
2023,3,8,21,45,291
2023,3,8,22,0,486
2023,3,8,22,15,378
2023,3,8,22,30,355
2023,3,8,22,45,480
2023,3,8,23,0,434
2023,3,8,23,15,332
2023,3,8,23,30,267
2023,3,8,23,45,295
2023,3,9,0,0,260
2023,3,9,0,15,202
2023,3,9,0,30,96
2023,3,9,0,45,103
2023,3,9,1,0,77
2023,3,9,1,15,39
2023,3,9,1,30,12
2023,3,9,1,45,0
2023,3,9,2,0,0
2023,3,9,2,15,0
2023,3,9,2,30,0
2023,3,9,2,45,0
2023,3,9,3,0,0
2023,3,9,3,15,0
2023,3,9,3,30,0
2023,3,9,3,45,0
2023,3,9,4,0,0
2023,3,9,4,15,0
2023,3,9,4,30,0
2023,3,9,4,45,0
2023,3,9,5,0,0
2023,3,9,5,15,0
2023,3,9,5,30,0
2023,3,9,5,45,0
2023,3,9,6,0,0
2023,3,9,6,15,0
2023,3,9,6,30,0
2023,3,9,6,45,0
2023,3,9,7,0,0
2023,3,9,7,15,0
2023,3,9,7,30,0
2023,3,9,7,45,0
2023,3,9,8,0,0
2023,3,9,8,15,0
2023,3,9,8,30,0
2023,3,9,8,45,0
2023,3,9,9,0,0
2023,3,9,9,15,0
2023,3,9,9,30,0
2023,3,9,9,45,0
2023,3,9,10,0,0
2023,3,9,10,15,0
2023,3,9,10,30,0
2023,3,9,10,45,0
2023,3,9,11,0,0
2023,3,9,11,15,0
2023,3,9,11,30,0
2023,3,9,11,45,0
2023,3,9,12,0,0
2023,3,9,12,15,0
2023,3,9,12,30,0
2023,3,9,12,45,0
2023,3,9,13,0,0
2023,3,9,13,15,0
2023,3,9,13,30,0
2023,3,9,13,45,0
2023,3,9,14,0,0
2023,3,9,14,15,20
2023,3,9,14,30,53
2023,3,9,14,45,4
2023,3,9,15,0,11
2023,3,9,15,15,196
2023,3,9,15,30,171
2023,3,9,15,45,242
2023,3,9,16,0,193
2023,3,9,16,15,208
2023,3,9,16,30,347
2023,3,9,16,45,328
2023,3,9,17,0,403
2023,3,9,17,15,323
2023,3,9,17,30,630
2023,3,9,17,45,545
2023,3,9,18,0,722
2023,3,9,18,15,766
2023,3,9,18,30,790
2023,3,9,18,45,811
2023,3,9,19,0,828
2023,3,9,19,15,840
2023,3,9,19,30,848
2023,3,9,19,45,852
2023,3,9,20,0,851
2023,3,9,20,15,846
2023,3,9,20,30,837
2023,3,9,20,45,822
2023,3,9,21,0,805
2023,3,9,21,15,783
2023,3,9,21,30,757
2023,3,9,21,45,723
2023,3,9,22,0,620
2023,3,9,22,15,515
2023,3,9,22,30,545
2023,3,9,22,45,476
2023,3,9,23,0,463
2023,3,9,23,15,471
2023,3,9,23,30,421
2023,3,9,23,45,369
2023,3,10,0,0,314
2023,3,10,0,15,237
2023,3,10,0,30,182
2023,3,10,0,45,153
2023,3,10,1,0,69
2023,3,10,1,15,57
2023,3,10,1,30,21
2023,3,10,1,45,0
2023,3,10,2,0,0
2023,3,10,2,15,0
2023,3,10,2,30,0
2023,3,10,2,45,0
2023,3,10,3,0,0
2023,3,10,3,15,0
2023,3,10,3,30,0
2023,3,10,3,45,0
2023,3,10,4,0,0
2023,3,10,4,15,0
2023,3,10,4,30,0
2023,3,10,4,45,0
2023,3,10,5,0,0
2023,3,10,5,15,0
2023,3,10,5,30,0
2023,3,10,5,45,0
2023,3,10,6,0,0
2023,3,10,6,15,0
2023,3,10,6,30,0
2023,3,10,6,45,0
2023,3,10,7,0,0
2023,3,10,7,15,0
2023,3,10,7,30,0
2023,3,10,7,45,0
2023,3,10,8,0,0
2023,3,10,8,15,0
2023,3,10,8,30,0
2023,3,10,8,45,0
2023,3,10,9,0,0
2023,3,10,9,15,0
2023,3,10,9,30,0
2023,3,10,9,45,0
2023,3,10,10,0,0
2023,3,10,10,15,0
2023,3,10,10,30,0
2023,3,10,10,45,0
2023,3,10,11,0,0
2023,3,10,11,15,0
2023,3,10,11,30,0
2023,3,10,11,45,0
2023,3,10,12,0,0
2023,3,10,12,15,0
2023,3,10,12,30,0
2023,3,10,12,45,0
2023,3,10,13,0,0
2023,3,10,13,15,0
2023,3,10,13,30,0
2023,3,10,13,45,0
2023,3,10,14,0,0
2023,3,10,14,15,15
2023,3,10,14,30,30
2023,3,10,14,45,17
2023,3,10,15,0,65
2023,3,10,15,15,166
2023,3,10,15,30,80
2023,3,10,15,45,177
2023,3,10,16,0,133
2023,3,10,16,15,205
2023,3,10,16,30,221
2023,3,10,16,45,266
2023,3,10,17,0,136
2023,3,10,17,15,340
2023,3,10,17,30,529
2023,3,10,17,45,475
2023,3,10,18,0,415
2023,3,10,18,15,330
2023,3,10,18,30,369
2023,3,10,18,45,346
2023,3,10,19,0,301
2023,3,10,19,15,536
2023,3,10,19,30,405
2023,3,10,19,45,249
2023,3,10,20,0,205
2023,3,10,20,15,213
2023,3,10,20,30,211
2023,3,10,20,45,108
2023,3,10,21,0,35
2023,3,10,21,15,34
2023,3,10,21,30,33
2023,3,10,21,45,16
2023,3,10,22,0,30
2023,3,10,22,15,17
2023,3,10,22,30,15
2023,3,10,22,45,13
2023,3,10,23,0,21
2023,3,10,23,15,8
2023,3,10,23,30,9
2023,3,10,23,45,7
2023,3,11,0,0,96
2023,3,11,0,15,32
2023,3,11,0,30,73
2023,3,11,0,45,9
2023,3,11,1,0,57
2023,3,11,1,15,32
2023,3,11,1,30,12
2023,3,11,1,45,0
2023,3,11,2,0,0
2023,3,11,2,15,0
2023,3,11,2,30,0
2023,3,11,2,45,0
2023,3,11,3,0,0
2023,3,11,3,15,0
2023,3,11,3,30,0
2023,3,11,3,45,0
2023,3,11,4,0,0
2023,3,11,4,15,0
2023,3,11,4,30,0
2023,3,11,4,45,0
2023,3,11,5,0,0
2023,3,11,5,15,0
2023,3,11,5,30,0
2023,3,11,5,45,0
2023,3,11,6,0,0
2023,3,11,6,15,0
2023,3,11,6,30,0
2023,3,11,6,45,0
2023,3,11,7,0,0
2023,3,11,7,15,0
2023,3,11,7,30,0
2023,3,11,7,45,0
2023,3,11,8,0,0
2023,3,11,8,15,0
2023,3,11,8,30,0
2023,3,11,8,45,0
2023,3,11,9,0,0
2023,3,11,9,15,0
2023,3,11,9,30,0
2023,3,11,9,45,0
2023,3,11,10,0,0
2023,3,11,10,15,0
2023,3,11,10,30,0
2023,3,11,10,45,0
2023,3,11,11,0,0
2023,3,11,11,15,0
2023,3,11,11,30,0
2023,3,11,11,45,0
2023,3,11,12,0,0
2023,3,11,12,15,0
2023,3,11,12,30,0
2023,3,11,12,45,0
2023,3,11,13,0,0
2023,3,11,13,15,0
2023,3,11,13,30,0
2023,3,11,13,45,0
2023,3,11,14,0,0
2023,3,11,14,15,26
2023,3,11,14,30,54
2023,3,11,14,45,121
2023,3,11,15,0,173
2023,3,11,15,15,218
2023,3,11,15,30,279
2023,3,11,15,45,334
2023,3,11,16,0,373
2023,3,11,16,15,325
2023,3,11,16,30,472
2023,3,11,16,45,520
2023,3,11,17,0,547
2023,3,11,17,15,383
2023,3,11,17,30,550
2023,3,11,17,45,570
2023,3,11,18,0,576
2023,3,11,18,15,506
2023,3,11,18,30,612
2023,3,11,18,45,612
2023,3,11,19,0,662
2023,3,11,19,15,656
2023,3,11,19,30,698
2023,3,11,19,45,654
2023,3,11,20,0,672
2023,3,11,20,15,635
2023,3,11,20,30,664
2023,3,11,20,45,638
2023,3,11,21,0,562
2023,3,11,21,15,614
2023,3,11,21,30,606
2023,3,11,21,45,595
2023,3,11,22,0,559
2023,3,11,22,15,552
2023,3,11,22,30,401
2023,3,11,22,45,553
2023,3,11,23,0,508
2023,3,11,23,15,462
2023,3,11,23,30,412
2023,3,11,23,45,362
2023,3,12,0,0,310
2023,3,12,0,15,258
2023,3,12,0,30,204
2023,3,12,0,45,153
2023,3,12,1,0,103
2023,3,12,1,15,58
2023,3,12,1,30,22
2023,3,12,1,45,0
2023,3,12,2,0,0
2023,3,12,2,15,0
2023,3,12,2,30,0
2023,3,12,2,45,0
2023,3,12,3,0,0
2023,3,12,3,15,0
2023,3,12,3,30,0
2023,3,12,3,45,0
2023,3,12,4,0,0
2023,3,12,4,15,0
2023,3,12,4,30,0
2023,3,12,4,45,0
2023,3,12,5,0,0
2023,3,12,5,15,0
2023,3,12,5,30,0
2023,3,12,5,45,0
2023,3,12,6,0,0
2023,3,12,6,15,0
2023,3,12,6,30,0
2023,3,12,6,45,0
2023,3,12,7,0,0
2023,3,12,7,15,0
2023,3,12,7,30,0
2023,3,12,7,45,0
2023,3,12,8,0,0
2023,3,12,8,15,0
2023,3,12,8,30,0
2023,3,12,8,45,0
2023,3,12,9,0,0
2023,3,12,9,15,0
2023,3,12,9,30,0
2023,3,12,9,45,0
2023,3,12,10,0,0
2023,3,12,10,15,0
2023,3,12,10,30,0
2023,3,12,10,45,0
2023,3,12,11,0,0
2023,3,12,11,15,0
2023,3,12,11,30,0
2023,3,12,11,45,0
2023,3,12,12,0,0
2023,3,12,12,15,0
2023,3,12,12,30,0
2023,3,12,12,45,0
2023,3,12,13,0,0
2023,3,12,13,15,0
2023,3,12,13,30,0
2023,3,12,13,45,0
2023,3,12,14,0,0
2023,3,12,14,15,26
2023,3,12,14,30,44
2023,3,12,14,45,108
2023,3,12,15,0,140
2023,3,12,15,15,235
2023,3,12,15,30,269
2023,3,12,15,45,294
2023,3,12,16,0,330
2023,3,12,16,15,417
2023,3,12,16,30,477
2023,3,12,16,45,483
2023,3,12,17,0,436
2023,3,12,17,15,474
2023,3,12,17,30,669
2023,3,12,17,45,704
2023,3,12,18,0,736
2023,3,12,18,15,764
2023,3,12,18,30,788
2023,3,12,18,45,808
2023,3,12,19,0,822
2023,3,12,19,15,834
2023,3,12,19,30,842
2023,3,12,19,45,844
2023,3,12,20,0,843
2023,3,12,20,15,838
2023,3,12,20,30,829
2023,3,12,20,45,807
2023,3,12,21,0,790
2023,3,12,21,15,768
2023,3,12,21,30,597
2023,3,12,21,45,502
2023,3,12,22,0,553
2023,3,12,22,15,544
2023,3,12,22,30,480
2023,3,12,22,45,422
2023,3,12,23,0,349
2023,3,12,23,15,392
2023,3,12,23,30,350
2023,3,12,23,45,367
2023,3,13,0,0,288
2023,3,13,0,15,238
2023,3,13,0,30,177
2023,3,13,0,45,154
2023,3,13,1,0,78
2023,3,13,1,15,59
2023,3,13,1,30,23
2023,3,13,1,45,0
2023,3,13,2,0,0
2023,3,13,2,15,0
2023,3,13,2,30,0
2023,3,13,2,45,0
2023,3,13,3,0,0
2023,3,13,3,15,0
2023,3,13,3,30,0
2023,3,13,3,45,0
2023,3,13,4,0,0
2023,3,13,4,15,0
2023,3,13,4,30,0
2023,3,13,4,45,0
2023,3,13,5,0,0
2023,3,13,5,15,0
2023,3,13,5,30,0
2023,3,13,5,45,0
2023,3,13,6,0,0
2023,3,13,6,15,0
2023,3,13,6,30,0
2023,3,13,6,45,0
2023,3,13,7,0,0
2023,3,13,7,15,0
2023,3,13,7,30,0
2023,3,13,7,45,0
2023,3,13,8,0,0
2023,3,13,8,15,0
2023,3,13,8,30,0
2023,3,13,8,45,0
2023,3,13,9,0,0
2023,3,13,9,15,0
2023,3,13,9,30,0
2023,3,13,9,45,0
2023,3,13,10,0,0
2023,3,13,10,15,0
2023,3,13,10,30,0
2023,3,13,10,45,0
2023,3,13,11,0,0
2023,3,13,11,15,0
2023,3,13,11,30,0
2023,3,13,11,45,0
2023,3,13,12,0,0
2023,3,13,12,15,0
2023,3,13,12,30,0
2023,3,13,12,45,0
2023,3,13,13,0,0
2023,3,13,13,15,0
2023,3,13,13,30,0
2023,3,13,13,45,0
2023,3,13,14,0,0
2023,3,13,14,15,41
2023,3,13,14,30,83
2023,3,13,14,45,132
2023,3,13,15,0,185
2023,3,13,15,15,239
2023,3,13,15,30,293
2023,3,13,15,45,347
2023,3,13,16,0,400
2023,3,13,16,15,451
2023,3,13,16,30,501
2023,3,13,16,45,549
2023,3,13,17,0,594
2023,3,13,17,15,636
2023,3,13,17,30,674
2023,3,13,17,45,708
2023,3,13,18,0,740
2023,3,13,18,15,591
2023,3,13,18,30,792
2023,3,13,18,45,809
2023,3,13,19,0,826
2023,3,13,19,15,838
2023,3,13,19,30,846
2023,3,13,19,45,849
2023,3,13,20,0,848
2023,3,13,20,15,843
2023,3,13,20,30,833
2023,3,13,20,45,815
2023,3,13,21,0,797
2023,3,13,21,15,775
2023,3,13,21,30,752
2023,3,13,21,45,724
2023,3,13,22,0,690
2023,3,13,22,15,653
