country	country_code	ETS information	main activity sector name	unit	value	year
Italy	IT	4.3 Surrendered emission reduction units (ERUs)	42 Production of bulk chemicals	tonne of CO2 equ.	1412	Total 2nd trading period (08-12)
Liechtenstein	LI	2.1 EU-ETS Verified Emission	20 Combustion of fuels	tonne of CO2 equ.	37700	Total 2nd trading period (08-12)
Spain	ES	1.1.1 Free allocation to existing entities (Art. 10a(1))	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	12386835	Total 2nd trading period (08-12)
Spain	ES	4.2 Surrendered certified emission reductions (CERs)	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	545714	Total 2nd trading period (08-12)
Spain	ES	4. Total surrendered units	31 Manufacture of glass	tonne of CO2 equ.	10439362	Total 2nd trading period (08-12)
Spain	ES	1.1 Freely allocated allowances	32 Manufacture of ceramics	tonne of CO2 equ.	28985544	Total 2nd trading period (08-12)
Poland	PL	1.2 Correction to freely allocated allowances (not reflected in EUTL)	10 Aviation	tonne of CO2 equ.	-396264.9980757655	Total 2nd trading period (08-12)
Poland	PL	1.1 Freely allocated allowances	20 Combustion of fuels	tonne of CO2 equ.	856186961	Total 2nd trading period (08-12)
Netherlands	NL	2. Verified emissions	20-99 All stationary installations	tonne of CO2 equ.	405669640	Total 2nd trading period (08-12)
Netherlands	NL	3. Estimate to reflect current ETS scope for allowances and emissions	20-99 All stationary installations	tonne of CO2 equ.	8095337	Total 2nd trading period (08-12)
Netherlands	NL	4.2 Surrendered certified emission reductions (CERs)	20-99 All stationary installations	tonne of CO2 equ.	17573419	Total 2nd trading period (08-12)
Netherlands	NL	4.3 Surrendered emission reduction units (ERUs)	20-99 All stationary installations	tonne of CO2 equ.	11027404	Total 2nd trading period (08-12)
Netherlands	NL	1.1 Freely allocated allowances	21  Refining of mineral oil	tonne of CO2 equ.	58760894	Total 2nd trading period (08-12)
Sweden	SE	4.3 Surrendered emission reduction units (ERUs)	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	0	Total 1st trading period (05-07)
Sweden	SE	4.1 Surrendered EU allowances (EUAs and EUAAs)	31 Manufacture of glass	tonne of CO2 equ.	730932	Total 1st trading period (05-07)
Sweden	SE	2. Verified emissions	32 Manufacture of ceramics	tonne of CO2 equ.	123970	Total 1st trading period (05-07)
Sweden	SE	1.1.1 Free allocation to existing entities (Art. 10a(1))	33 Manufacture of mineral wool	tonne of CO2 equ.	96066	Total 1st trading period (05-07)
Sweden	SE	4.2 Surrendered certified emission reductions (CERs)	34 Production or processing of gypsum or plasterboard	tonne of CO2 equ.	0	Total 1st trading period (05-07)
Sweden	SE	1.1 Freely allocated allowances	36 Production of paper or cardboard	tonne of CO2 equ.	5442197	Total 1st trading period (05-07)
Netherlands	NL	1.1.1 Free allocation to existing entities (Art. 10a(1))	36 Production of paper or cardboard	tonne of CO2 equ.	9487851	Total 2nd trading period (08-12)
Netherlands	NL	4.1 Surrendered EU allowances (EUAs and EUAAs)	36 Production of paper or cardboard	tonne of CO2 equ.	5908635	Total 2nd trading period (08-12)
Netherlands	NL	1.1.1 Free allocation to existing entities (Art. 10a(1))	37 Production of carbon black	tonne of CO2 equ.	1104493	Total 2nd trading period (08-12)
Netherlands	NL	4.1 Surrendered EU allowances (EUAs and EUAAs)	37 Production of carbon black	tonne of CO2 equ.	1001289	Total 2nd trading period (08-12)
Netherlands	NL	1.1 Freely allocated allowances	41 Production of ammonia	tonne of CO2 equ.	4168620	Total 2nd trading period (08-12)
Netherlands	NL	1.1.1 Free allocation to existing entities (Art. 10a(1))	42 Production of bulk chemicals	tonne of CO2 equ.	16628608	Total 2nd trading period (08-12)
Netherlands	NL	4. Total surrendered units	42 Production of bulk chemicals	tonne of CO2 equ.	14734215	Total 2nd trading period (08-12)
Liechtenstein	LI	4.3 Surrendered emission reduction units (ERUs)	20 Combustion of fuels	tonne of CO2 equ.	0	Total 2nd trading period (08-12)
Liechtenstein	LI	1.1 Freely allocated allowances	20-99 All stationary installations	tonne of CO2 equ.	89715	Total 2nd trading period (08-12)
Liechtenstein	LI	1.1.1 Free allocation to existing entities (Art. 10a(1))	20-99 All stationary installations	tonne of CO2 equ.	89715	Total 2nd trading period (08-12)
Lithuania	LT	1. Total allocated allowances (EUA or EUAA)	10 Aviation	tonne of CO2 equ.	55953	Total 2nd trading period (08-12)
Lithuania	LT	1.3 Allowances auctioned or sold (EUAs and EUAAs)	10 Aviation	tonne of CO2 equ.	0	Total 2nd trading period (08-12)
Lithuania	LT	4.1 Surrendered EU allowances (EUAs and EUAAs)	10 Aviation	tonne of CO2 equ.	85849	Total 2nd trading period (08-12)
Lithuania	LT	2. Verified emissions	20 Combustion of fuels	tonne of CO2 equ.	14729534	Total 2nd trading period (08-12)
Lithuania	LT	1.3 Allowances auctioned or sold (EUAs and EUAAs)	20-99 All stationary installations	tonne of CO2 equ.	3330500	Total 2nd trading period (08-12)
Lithuania	LT	2.1 EU-ETS Verified Emission	20-99 All stationary installations	tonne of CO2 equ.	29608876	Total 2nd trading period (08-12)
Lithuania	LT	4.3 Surrendered emission reduction units (ERUs)	20-99 All stationary installations	tonne of CO2 equ.	3477985	Total 2nd trading period (08-12)
Belgium	BE	2. Verified emissions	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	3411741	Total 3rd trading period (13-20)
Belgium	BE	1.1.1 Free allocation to existing entities (Art. 10a(1))	31 Manufacture of glass	tonne of CO2 equ.	5119257	Total 3rd trading period (13-20)
Bulgaria	BG	2.1 EU-ETS Verified Emission	25 Production or processing of ferrous metals	tonne of CO2 equ.	224477	Total 3rd trading period (13-20)
Bulgaria	BG	2.1 EU-ETS Verified Emission	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	2409750	Total 3rd trading period (13-20)
Bulgaria	BG	4. Total surrendered units	29 Production of cement clinker	tonne of CO2 equ.	13208863	Total 3rd trading period (13-20)
Bulgaria	BG	2. Verified emissions	31 Manufacture of glass	tonne of CO2 equ.	4183032	Total 3rd trading period (13-20)
Bulgaria	BG	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	32 Manufacture of ceramics	tonne of CO2 equ.	0	Total 3rd trading period (13-20)
Austria	AT	2. Verified emissions	35 Production of pulp	tonne of CO2 equ.	3519900	Total 3rd trading period (13-20)
Austria	AT	2.1 EU-ETS Verified Emission	35 Production of pulp	tonne of CO2 equ.	3519900	Total 3rd trading period (13-20)
Austria	AT	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	38 Production of nitric acid	tonne of CO2 equ.	0	Total 3rd trading period (13-20)
Austria	AT	2.1 EU-ETS Verified Emission	38 Production of nitric acid	tonne of CO2 equ.	410280	Total 3rd trading period (13-20)
Austria	AT	2.1 EU-ETS Verified Emission	41 Production of ammonia	tonne of CO2 equ.	7018505	Total 3rd trading period (13-20)
Austria	AT	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	42 Production of bulk chemicals	tonne of CO2 equ.	0	Total 3rd trading period (13-20)
Austria	AT	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	99 Other activity opted-in under Art. 24	tonne of CO2 equ.	0	Total 3rd trading period (13-20)
Belgium	BE	4. Total surrendered units	10 Aviation	tonne of CO2 equ.	10255274	Total 3rd trading period (13-20)
Slovenia	SI	2.1 EU-ETS Verified Emission	36 Production of paper or cardboard	tonne of CO2 equ.	1698410	Total 2nd trading period (08-12)
Slovenia	SI	4.3 Surrendered emission reduction units (ERUs)	36 Production of paper or cardboard	tonne of CO2 equ.	258536	Total 2nd trading period (08-12)
Slovakia	SK	4.2 Surrendered certified emission reductions (CERs)	10 Aviation	tonne of CO2 equ.	0	Total 2nd trading period (08-12)
Slovakia	SK	1.1 Freely allocated allowances	20 Combustion of fuels	tonne of CO2 equ.	65601813	Total 2nd trading period (08-12)
Austria	AT	4.2 Surrendered certified emission reductions (CERs)	20-99 All stationary installations	tonne of CO2 equ.	9003383	Total 2nd trading period (08-12)
Austria	AT	2. Verified emissions	21  Refining of mineral oil	tonne of CO2 equ.	13943986	Total 2nd trading period (08-12)
Austria	AT	4.3 Surrendered emission reduction units (ERUs)	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	3075142	Total 2nd trading period (08-12)
Italy	IT	1.1.1 Free allocation to existing entities (Art. 10a(1))	32 Manufacture of ceramics	tonne of CO2 equ.	1667988	Total 2nd trading period (08-12)
Italy	IT	4. Total surrendered units	34 Production or processing of gypsum or plasterboard	tonne of CO2 equ.	54598	Total 2nd trading period (08-12)
Belgium	BE	2.1 EU-ETS Verified Emission	32 Manufacture of ceramics	tonne of CO2 equ.	3934688	Total 3rd trading period (13-20)
Belgium	BE	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	33 Manufacture of mineral wool	tonne of CO2 equ.	19446	Total 3rd trading period (13-20)
Belgium	BE	4. Total surrendered units	33 Manufacture of mineral wool	tonne of CO2 equ.	405139	Total 3rd trading period (13-20)
Belgium	BE	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	35 Production of pulp	tonne of CO2 equ.	0	Total 3rd trading period (13-20)
Belgium	BE	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	38 Production of nitric acid	tonne of CO2 equ.	0	Total 3rd trading period (13-20)
Bulgaria	BG	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	34 Production or processing of gypsum or plasterboard	tonne of CO2 equ.	198060	Total 3rd trading period (13-20)
Bulgaria	BG	1.1.1 Free allocation to existing entities (Art. 10a(1))	36 Production of paper or cardboard	tonne of CO2 equ.	659210	Total 3rd trading period (13-20)
Bulgaria	BG	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	38 Production of nitric acid	tonne of CO2 equ.	0	Total 3rd trading period (13-20)
Bulgaria	BG	1.1 Freely allocated allowances	44 Production of soda ash and sodium bicarbonate	tonne of CO2 equ.	8533298	Total 3rd trading period (13-20)
Cyprus	CY	1.1 Freely allocated allowances	10 Aviation	tonne of CO2 equ.	501240	Total 3rd trading period (13-20)
Cyprus	CY	2.1 EU-ETS Verified Emission	10 Aviation	tonne of CO2 equ.	478495	Total 3rd trading period (13-20)
Belgium	BE	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	20 Combustion of fuels	tonne of CO2 equ.	0	Total 3rd trading period (13-20)
Belgium	BE	1.1 Freely allocated allowances	20-99 All stationary installations	tonne of CO2 equ.	270577027	Total 3rd trading period (13-20)
Belgium	BE	2.1 EU-ETS Verified Emission	21  Refining of mineral oil	tonne of CO2 equ.	49085845	Total 3rd trading period (13-20)
Belgium	BE	1.1.1 Free allocation to existing entities (Art. 10a(1))	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	239970466	Total 3rd trading period (13-20)
Belgium	BE	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	4492465	Total 3rd trading period (13-20)
Belgium	BE	4. Total surrendered units	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	227339745	Total 3rd trading period (13-20)
Slovakia	SK	1.2 Correction to freely allocated allowances (not reflected in EUTL)	20-99 All stationary installations	tonne of CO2 equ.	0	Total 2nd trading period (08-12)
Slovakia	SK	4.2 Surrendered certified emission reductions (CERs)	20-99 All stationary installations	tonne of CO2 equ.	9740046	Total 2nd trading period (08-12)
Slovakia	SK	4. Total surrendered units	21  Refining of mineral oil	tonne of CO2 equ.	6722457	Total 2nd trading period (08-12)
Slovakia	SK	4.3 Surrendered emission reduction units (ERUs)	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	210835	Total 2nd trading period (08-12)
Greece	GR	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	0	Total 3rd trading period (13-20)
Greece	GR	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	302599	Total 3rd trading period (13-20)
Greece	GR	4. Total surrendered units	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	4103429	Total 3rd trading period (13-20)
Greece	GR	1.1 Freely allocated allowances	31 Manufacture of glass	tonne of CO2 equ.	292038	Total 3rd trading period (13-20)
Greece	GR	4. Total surrendered units	32 Manufacture of ceramics	tonne of CO2 equ.	645983	Total 3rd trading period (13-20)
France	FR	1.1.1 Free allocation to existing entities (Art. 10a(1))	42 Production of bulk chemicals	tonne of CO2 equ.	14041498	Total 3rd trading period (13-20)
France	FR	2.1 EU-ETS Verified Emission	42 Production of bulk chemicals	tonne of CO2 equ.	10468496	Total 3rd trading period (13-20)
France	FR	1.1 Freely allocated allowances	43 Production of hydrogen and synthesis gas	tonne of CO2 equ.	3474127	Total 3rd trading period (13-20)
United Kingdom (excl. NI)	GB	1.1 Freely allocated allowances	10 Aviation	tonne of CO2 equ.	25774190	Total 3rd trading period (13-20)
United Kingdom (excl. NI)	GB	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	10 Aviation	tonne of CO2 equ.	0	Total 3rd trading period (13-20)
Hungary	HU	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	36 Production of paper or cardboard	tonne of CO2 equ.	0	Total 3rd trading period (13-20)
Hungary	HU	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	37 Production of carbon black	tonne of CO2 equ.	0	Total 3rd trading period (13-20)
Hungary	HU	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	43 Production of hydrogen and synthesis gas	tonne of CO2 equ.	447884	Total 3rd trading period (13-20)
Hungary	HU	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	43 Production of hydrogen and synthesis gas	tonne of CO2 equ.	0	Total 3rd trading period (13-20)
Ireland	IE	1.1 Freely allocated allowances	10 Aviation	tonne of CO2 equ.	42555861	Total 3rd trading period (13-20)
Ireland	IE	2.1 EU-ETS Verified Emission	10 Aviation	tonne of CO2 equ.	76133795	Total 3rd trading period (13-20)
Hungary	HU	1. Total allocated allowances (EUA or EUAA)	20-99 All stationary installations	tonne of CO2 equ.	175804561	Total 3rd trading period (13-20)
Hungary	HU	1.3 Allowances auctioned or sold (EUAs and EUAAs)	20-99 All stationary installations	tonne of CO2 equ.	88560000	Total 3rd trading period (13-20)
Hungary	HU	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	0	Total 3rd trading period (13-20)
Hungary	HU	1.1.1 Free allocation to existing entities (Art. 10a(1))	22  Production of coke	tonne of CO2 equ.	1935749	Total 3rd trading period (13-20)
Hungary	HU	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	22  Production of coke	tonne of CO2 equ.	0	Total 3rd trading period (13-20)
Hungary	HU	4. Total surrendered units	22  Production of coke	tonne of CO2 equ.	1507593	Total 3rd trading period (13-20)
Hungary	HU	1.1 Freely allocated allowances	24  Production of pig iron or steel	tonne of CO2 equ.	11977170	Total 3rd trading period (13-20)
Hungary	HU	1.1 Freely allocated allowances	25 Production or processing of ferrous metals	tonne of CO2 equ.	1282359	Total 3rd trading period (13-20)
Sweden	SE	4. Total surrendered units	20 Combustion of fuels	tonne of CO2 equ.	39374885	Total 2nd trading period (08-12)
Austria	AT	1.1.1 Free allocation to existing entities (Art. 10a(1))	35 Production of pulp	tonne of CO2 equ.	2843265	Total 2nd trading period (08-12)
Austria	AT	4. Total surrendered units	35 Production of pulp	tonne of CO2 equ.	2167187	Total 2nd trading period (08-12)
Austria	AT	1.1 Freely allocated allowances	36 Production of paper or cardboard	tonne of CO2 equ.	7714940	Total 2nd trading period (08-12)
Austria	AT	4.2 Surrendered certified emission reductions (CERs)	36 Production of paper or cardboard	tonne of CO2 equ.	725528	Total 2nd trading period (08-12)
Austria	AT	1.1.1 Free allocation to existing entities (Art. 10a(1))	38 Production of nitric acid	tonne of CO2 equ.	719940	Total 2nd trading period (08-12)
